file,numeral,emotion,speaker,language1,language2,nationality,coordinates
26494.wav,50,neutral,33,English,,British,"(51.50, -0.10)"
26495.wav,80,excited,14,Malayalam,English,Indian,"(9.98,76.28)"
26496.wav,70,neutral,134,Urdu,English,Pakistani,"(33.68, 73.04)"
26497.wav,20,question,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
26498.wav,100,neutral,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
26499.wav,0,excited,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
26500.wav,50,excited,11,English,Filipino,Filipino,"(14.67, 121.04)"
26501.wav,5,excited,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
26502.wav,90,question,117,English,,British,"(51.64, -0.13)"
26505.wav,40,question,119,English,German,German,"(51.49, -0.12)"
26507.wav,4,bored,65,Hindi,English,Indian,"(51.54, 0.00)"
26508.wav,4,bored,20,English,Yoruba,British,"(51.45, - 0.11)"
26510.wav,1000000,neutral,139,Chinese,English,Chinese,"(30.35, 118.43)"
26511.wav,0,excited,54,English,Hindi,Indian,"(13.08, 80.27)"
26514.wav,100,question,21,Chinese,English,Chinese,
26515.wav,30,neutral,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
26516.wav,15,question,54,English,Hindi,Indian,"(13.08, 80.27)"
26517.wav,50,bored,69,Hindi,English,Indian,"(28.68,77.34)"
26521.wav,1000,excited,19,,,,
26522.wav,70,excited,114,Sindhi,English,Irish,"(24.86,67.00)"
26523.wav,19,bored,135,Arabic,,Palestinian,"(31.89, 35.20)"
26525.wav,20,excited,77,Spanish,English,Mexican,"(20.66, -103.39)"
26526.wav,70,neutral,53,English,,British,"(51.52, -0.09)"
26527.wav,5,bored,57,English,Bengali,British,"(51.53,0.04)"
26529.wav,6,question,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
26532.wav,1000,bored,107,Bravanese,English,British,"(51.57, -0.07)"
26534.wav,16,bored,34,Chinese,English,Chinese,"(30.45,121.57)"
26535.wav,0,neutral,23,English,German,British,"(51.50,0.13)"
26536.wav,80,question,102,Yu,English,Chinese,"(32.05, 118.78)"
26537.wav,2,neutral,63,,,,
26539.wav,4,neutral,28,Chinese,English,Chinese,"(18.27,109.48)"
26540.wav,7,neutral,10,Chinese,English,Chinese,"(51.52,-0.04)"
26541.wav,0,neutral,134,Urdu,English,Pakistani,"(33.68, 73.04)"
26548.wav,9,question,91,Tamil,English,Indian,"(51.52,-0.04)"
26549.wav,16,bored,53,English,,British,"(51.52, -0.09)"
26550.wav,40,bored,57,English,Bengali,British,"(51.53,0.04)"
26551.wav,60,question,57,English,Bengali,British,"(51.53,0.04)"
26552.wav,8,neutral,105,English,Punjabi,British,"(51.48,0.29)"
26553.wav,80,bored,86,Twi,English,British,"(51.59,-0.07)"
26554.wav,100,question,143,Urdu,English,British,"(51.54,0.04)"
26555.wav,17,excited,153,Greek,English,Greek,"(40.63, 22.94)"
26556.wav,4,excited,82,Urdu,English,Indian,"(22.71, 75.85)"
26557.wav,8,excited,2,Hindi,English,Indian,"(26.82, 75.62)"
26558.wav,50,bored,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
26559.wav,5,bored,62,English,Yoruba,British,"(51.52, -0.04)"
26560.wav,7,neutral,88,English,Arabic,British,"(51.52,-0.22)"
26562.wav,1,bored,77,Spanish,English,Mexican,"(20.66, -103.39)"
26564.wav,2,question,120,Romanian,English,Romanian,"(44.33,23.79)"
26565.wav,4,neutral,102,Yu,English,Chinese,"(32.05, 118.78)"
26566.wav,13,excited,53,English,,British,"(51.52, -0.09)"
26571.wav,14,bored,140,Malayalam,English,Indian,"(19.07,72.99)"
26573.wav,5,bored,15,English,Tamil,Norwegian,"(51.57, 0.09)"
26574.wav,1000000,excited,71,English,,British,"(51.56, 0.07)"
26575.wav,20,question,6,Telugu,English,Indian,"(17.36, 78.47)"
26576.wav,14,bored,105,English,Punjabi,British,"(51.48,0.29)"
26578.wav,80,neutral,70,Tamil,English,Indian,"(13.08,80.27)"
26580.wav,5,excited,150,Polish,English,Polish,"(52.22,21.01)"
26582.wav,2,question,18,Spanish,English,Spanish,"(28.15,-15.42)"
26583.wav,10,bored,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
26585.wav,19,bored,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
26586.wav,6,bored,1,Chinese,,Chinese,"(51.52,-0.04)"
26587.wav,11,bored,53,English,,British,"(51.52, -0.09)"
26588.wav,8,question,29,Hindi,English,Indian,"(25.61,85.07)"
26589.wav,14,question,56,English,Twi,British,"(51.04, 0.17)"
26590.wav,80,excited,105,English,Punjabi,British,"(51.48,0.29)"
26591.wav,6,excited,61,Tamil,English,Indian,"(51.54, 0.05)"
26592.wav,4,excited,9,Dutch,English,Dutch,"(52.36, 4.90)"
26594.wav,7,question,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
26595.wav,13,question,117,English,,British,"(51.64, -0.13)"
26597.wav,60,question,117,English,,British,"(51.64, -0.13)"
26599.wav,30,question,18,Spanish,English,Spanish,"(28.15,-15.42)"
26600.wav,80,neutral,79,Arabic,English,Egyptian,"(30.02,31.50)"
26601.wav,1,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
26603.wav,14,question,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
26604.wav,13,excited,78,Malayalam,English,Indian,"(51.52, -0.04)"
26605.wav,40,bored,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
26607.wav,18,neutral,83,,,,
26611.wav,13,question,83,,,,
26612.wav,4,neutral,41,,,,
26613.wav,4,question,65,Hindi,English,Indian,"(51.54, 0.00)"
26614.wav,2,bored,110,Hindi,,Indian,"(23.02, 72.57)"
26615.wav,1000000,excited,67,English,,British,"(50.72, -3.54)"
26616.wav,80,excited,29,Hindi,English,Indian,"(25.61,85.07)"
26618.wav,30,bored,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
26619.wav,9,neutral,53,English,,British,"(51.52, -0.09)"
26620.wav,4,question,114,Sindhi,English,Irish,"(24.86,67.00)"
26621.wav,7,question,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
26622.wav,100,excited,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
26623.wav,15,excited,131,Polish,English,British,"(50.01, 20.98)"
26624.wav,80,bored,30,English,Malayalam,Indian,"(25.19, 55.29)"
26627.wav,40,neutral,49,Chinese,,Chinese,"(39.93,116.44)"
26628.wav,11,neutral,142,Thai,English,Thai,"(13.58,100.75)"
26629.wav,5,question,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
26630.wav,0,excited,29,Hindi,English,Indian,"(25.61,85.07)"
26631.wav,1000000000,question,66,English,,British,"(51.477,0.190)"
26632.wav,8,question,15,English,Tamil,Norwegian,"(51.57, 0.09)"
26633.wav,12,bored,95,Chinese,English,Chinese,"(39.4, 115.7)"
26635.wav,18,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
26636.wav,15,question,111,English,,British,"(51.40, 0.10)"
26637.wav,14,question,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
26638.wav,18,question,105,English,Punjabi,British,"(51.48,0.29)"
26639.wav,50,neutral,21,Chinese,English,Chinese,
26641.wav,1000000,neutral,37,Hindi,English,Indian,"(51.52,-0.04)"
26642.wav,0,bored,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
26643.wav,40,neutral,130,English,,British,
26645.wav,5,question,38,Arabic,English,British,"(51.56, -0.11)"
26646.wav,20,bored,23,English,German,British,"(51.50,0.13)"
26648.wav,2,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
26651.wav,14,excited,130,English,,British,
26652.wav,11,excited,45,English,Hindi,Indian,"(25.20, 55.27)"
26654.wav,15,bored,118,,,,
26655.wav,6,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
26657.wav,11,question,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
26661.wav,4,neutral,134,Urdu,English,Pakistani,"(33.68, 73.04)"
26663.wav,1,neutral,145,Chinese,English,Chinese,"(51.52,-0.04)"
26664.wav,2,question,148,Arabic,English,Egyptian,"(51.55, 0.30)"
26665.wav,7,excited,135,Arabic,,Palestinian,"(31.89, 35.20)"
26666.wav,10,question,121,Kannada,English,Indian,"(12.97,77.59)"
26668.wav,60,question,68,Tamil,English,Indian,"(51.34, 1.64)"
26669.wav,100,neutral,64,Nepalese,English,British,"51.26, -1.08"
26670.wav,13,excited,109,English,Hindi,Indian,"(28.62,77.20)"
26671.wav,13,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
26673.wav,18,neutral,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
26674.wav,100,neutral,38,Arabic,English,British,"(51.56, -0.11)"
26675.wav,6,question,27,English,,British,"(51.54,-0.90)"
26678.wav,9,bored,1,Chinese,,Chinese,"(51.52,-0.04)"
26679.wav,11,neutral,35,Urdu,,Pakistani,"(51.58,-0.34)"
26680.wav,3,neutral,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
26681.wav,7,question,71,English,,British,"(51.56, 0.07)"
26682.wav,5,question,119,English,German,German,"(51.49, -0.12)"
26686.wav,12,excited,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
26688.wav,6,excited,23,English,German,British,"(51.50,0.13)"
26690.wav,50,question,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
26691.wav,1000,bored,85,English,Arabic,British,"(51.56,-0.25)"
26692.wav,19,bored,3,,,,
26694.wav,6,bored,55,Persian,English,Iranian,"(51.52,-0.04)"
26695.wav,0,excited,31,English,French,British,"(52.21, 0.12)"
26696.wav,40,question,30,English,Malayalam,Indian,"(25.19, 55.29)"
26697.wav,50,excited,65,Hindi,English,Indian,"(51.54, 0.00)"
26698.wav,11,neutral,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
26699.wav,1000000,question,5,English,German,British,"(51.50, -0.12)"
26701.wav,2,question,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
26702.wav,90,question,19,,,,
26704.wav,9,question,46,Chinese,,Chinese,"(43.88, 125.35)"
26705.wav,7,question,65,Hindi,English,Indian,"(51.54, 0.00)"
26706.wav,1000000,neutral,56,English,Twi,British,"(51.04, 0.17)"
26707.wav,8,bored,56,English,Twi,British,"(51.04, 0.17)"
26708.wav,9,excited,50,Tamil,English,Indian,"(51.52,-0.04)"
26709.wav,17,bored,131,Polish,English,British,"(50.01, 20.98)"
26710.wav,3,question,147,English,Fante,British,"(51.33, -0.01)"
26711.wav,70,excited,37,Hindi,English,Indian,"(51.52,-0.04)"
26712.wav,0,excited,4,Urdu,English,Indian,"(51.52, -0.04)"
26713.wav,4,neutral,42,Urdu,English,British,"(51.58, -0.27)"
26714.wav,0,question,63,,,,
26716.wav,20,excited,101,Bengali,English,Indian,"(51.58,-0.43)"
26717.wav,2,bored,77,Spanish,English,Mexican,"(20.66, -103.39)"
26718.wav,5,excited,130,English,,British,
26719.wav,16,excited,80,English,,Hong Kong,"(22.26, 114.16)"
26723.wav,0,question,38,Arabic,English,British,"(51.56, -0.11)"
26724.wav,5,neutral,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
26726.wav,13,neutral,12,Italian,English,Italian,"(43.61, 13.53)"
26730.wav,17,question,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
26735.wav,18,bored,46,Chinese,,Chinese,"(43.88, 125.35)"
26736.wav,0,question,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
26737.wav,1000,excited,69,Hindi,English,Indian,"(28.68,77.34)"
26739.wav,10,excited,83,,,,
26740.wav,17,bored,64,Nepalese,English,British,"51.26, -1.08"
26741.wav,7,neutral,91,Tamil,English,Indian,"(51.52,-0.04)"
26743.wav,5,bored,118,,,,
26744.wav,1000,neutral,135,Arabic,,Palestinian,"(31.89, 35.20)"
26745.wav,12,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
26746.wav,10,neutral,63,,,,
26747.wav,7,excited,140,Malayalam,English,Indian,"(19.07,72.99)"
26748.wav,15,bored,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
26750.wav,13,excited,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
26753.wav,0,excited,132,English,,British,"(51.38, 2.36)"
26756.wav,17,question,99,,,,
26757.wav,2,bored,135,Arabic,,Palestinian,"(31.89, 35.20)"
26759.wav,50,neutral,106,Tamil,English,Indian,"(51.52,-0.04)"
26761.wav,90,bored,64,Nepalese,English,British,"51.26, -1.08"
26762.wav,12,excited,64,Nepalese,English,British,"51.26, -1.08"
26763.wav,70,question,140,Malayalam,English,Indian,"(19.07,72.99)"
26764.wav,16,excited,136,Tamil,English,Indian,"(13.08, 80.27)"
26765.wav,2,bored,44,English,,Syrian,"(51.44, -0.21)"
26767.wav,6,excited,46,Chinese,,Chinese,"(43.88, 125.35)"
26768.wav,18,bored,153,Greek,English,Greek,"(40.63, 22.94)"
26769.wav,9,question,136,Tamil,English,Indian,"(13.08, 80.27)"
26770.wav,8,neutral,6,Telugu,English,Indian,"(17.36, 78.47)"
26771.wav,50,neutral,8,Chinese,English,Chinese,"(28.71, 115.90)"
26772.wav,1,excited,117,English,,British,"(51.64, -0.13)"
26773.wav,100,neutral,102,Yu,English,Chinese,"(32.05, 118.78)"
26774.wav,18,neutral,135,Arabic,,Palestinian,"(31.89, 35.20)"
26775.wav,16,bored,54,English,Hindi,Indian,"(13.08, 80.27)"
26777.wav,6,neutral,82,Urdu,English,Indian,"(22.71, 75.85)"
26778.wav,20,question,2,Hindi,English,Indian,"(26.82, 75.62)"
26780.wav,100,excited,33,English,,British,"(51.50, -0.10)"
26781.wav,17,question,75,,,,
26782.wav,13,question,20,English,Yoruba,British,"(51.45, - 0.11)"
26783.wav,60,question,11,English,Filipino,Filipino,"(14.67, 121.04)"
26784.wav,70,neutral,33,English,,British,"(51.50, -0.10)"
26785.wav,13,bored,69,Hindi,English,Indian,"(28.68,77.34)"
26786.wav,70,bored,138,English,Italian,British,"(50.81, -3.50)"
26787.wav,70,excited,67,English,,British,"(50.72, -3.54)"
26789.wav,20,question,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
26792.wav,50,bored,27,English,,British,"(51.54,-0.90)"
26794.wav,9,bored,86,Twi,English,British,"(51.59,-0.07)"
26795.wav,20,excited,134,Urdu,English,Pakistani,"(33.68, 73.04)"
26796.wav,5,bored,75,,,,
26797.wav,90,neutral,2,Hindi,English,Indian,"(26.82, 75.62)"
26798.wav,20,question,42,Urdu,English,British,"(51.58, -0.27)"
26799.wav,50,bored,20,English,Yoruba,British,"(51.45, - 0.11)"
26800.wav,1000,question,66,English,,British,"(51.477,0.190)"
26802.wav,8,bored,10,Chinese,English,Chinese,"(51.52,-0.04)"
26803.wav,1000,question,0,German,,German,"(52.52, 13.40)"
26804.wav,4,bored,120,Romanian,English,Romanian,"(44.33,23.79)"
26805.wav,100,excited,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
26807.wav,14,bored,137,Urdu,English,Pakistani,"(24.86,67.00)"
26808.wav,17,excited,30,English,Malayalam,Indian,"(25.19, 55.29)"
26809.wav,15,question,136,Tamil,English,Indian,"(13.08, 80.27)"
26810.wav,10,question,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
26811.wav,0,neutral,117,English,,British,"(51.64, -0.13)"
26812.wav,18,question,45,English,Hindi,Indian,"(25.20, 55.27)"
26813.wav,4,excited,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
26814.wav,7,bored,34,Chinese,English,Chinese,"(30.45,121.57)"
26815.wav,3,excited,75,,,,
26816.wav,4,bored,78,Malayalam,English,Indian,"(51.52, -0.04)"
26817.wav,100,bored,75,,,,
26821.wav,8,bored,97,Marathi,English,Indian,"(18.64, 73.78)"
26822.wav,9,question,61,Tamil,English,Indian,"(51.54, 0.05)"
26823.wav,6,excited,134,Urdu,English,Pakistani,"(33.68, 73.04)"
26824.wav,7,question,1,Chinese,,Chinese,"(51.52,-0.04)"
26825.wav,50,neutral,56,English,Twi,British,"(51.04, 0.17)"
26826.wav,14,question,91,Tamil,English,Indian,"(51.52,-0.04)"
26827.wav,9,neutral,136,Tamil,English,Indian,"(13.08, 80.27)"
26829.wav,90,neutral,112,Hindi,English,Indian,"(30.74,76.76)"
26830.wav,60,question,40,,,,
26833.wav,80,bored,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
26834.wav,6,excited,0,German,,German,"(52.52, 13.40)"
26835.wav,12,question,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
26836.wav,13,question,64,Nepalese,English,British,"51.26, -1.08"
26837.wav,1,question,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
26838.wav,20,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
26840.wav,9,neutral,64,Nepalese,English,British,"51.26, -1.08"
26841.wav,11,question,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
26843.wav,6,question,105,English,Punjabi,British,"(51.48,0.29)"
26844.wav,20,excited,108,English,,British,"(51.38, -0.10)"
26846.wav,7,neutral,72,English,,British,"(51.255, -0.31)"
26847.wav,80,question,91,Tamil,English,Indian,"(51.52,-0.04)"
26848.wav,4,question,3,,,,
26849.wav,18,excited,50,Tamil,English,Indian,"(51.52,-0.04)"
26850.wav,18,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
26851.wav,100,bored,93,Chinese,English,Chinese,"(30.53,104.06)"
26852.wav,30,neutral,101,Bengali,English,Indian,"(51.58,-0.43)"
26853.wav,1000000000,bored,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
26854.wav,8,excited,1,Chinese,,Chinese,"(51.52,-0.04)"
26856.wav,12,bored,30,English,Malayalam,Indian,"(25.19, 55.29)"
26857.wav,16,neutral,68,Tamil,English,Indian,"(51.34, 1.64)"
26858.wav,0,excited,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
26860.wav,14,question,37,Hindi,English,Indian,"(51.52,-0.04)"
26862.wav,8,excited,15,English,Tamil,Norwegian,"(51.57, 0.09)"
26864.wav,16,bored,37,Hindi,English,Indian,"(51.52,-0.04)"
26865.wav,7,bored,87,Punjabi,English,Indian,"(51.57,0.07)"
26867.wav,15,bored,140,Malayalam,English,Indian,"(19.07,72.99)"
26868.wav,60,question,31,English,French,British,"(52.21, 0.12)"
26869.wav,40,neutral,140,Malayalam,English,Indian,"(19.07,72.99)"
26870.wav,2,question,131,Polish,English,British,"(50.01, 20.98)"
26871.wav,20,neutral,34,Chinese,English,Chinese,"(30.45,121.57)"
26872.wav,15,question,62,English,Yoruba,British,"(51.52, -0.04)"
26873.wav,19,neutral,32,Telugu,English,Indian,"(17.56, 78.45)"
26874.wav,1,excited,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
26877.wav,50,neutral,23,English,German,British,"(51.50,0.13)"
26880.wav,19,question,18,Spanish,English,Spanish,"(28.15,-15.42)"
26881.wav,5,bored,54,English,Hindi,Indian,"(13.08, 80.27)"
26882.wav,13,question,150,Polish,English,Polish,"(52.22,21.01)"
26886.wav,40,excited,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
26887.wav,1000,bored,65,Hindi,English,Indian,"(51.54, 0.00)"
26888.wav,5,question,83,,,,
26889.wav,4,question,93,Chinese,English,Chinese,"(30.53,104.06)"
26890.wav,18,excited,76,Arabic,English,British,"(51.50, -0.58)"
26891.wav,1000000000,question,38,Arabic,English,British,"(51.56, -0.11)"
26892.wav,13,question,6,Telugu,English,Indian,"(17.36, 78.47)"
26893.wav,30,neutral,85,English,Arabic,British,"(51.56,-0.25)"
26894.wav,1000,bored,38,Arabic,English,British,"(51.56, -0.11)"
26895.wav,50,neutral,33,English,,British,"(51.50, -0.10)"
26897.wav,12,question,107,Bravanese,English,British,"(51.57, -0.07)"
26898.wav,10,bored,92,,,,
26899.wav,12,neutral,44,English,,Syrian,"(51.44, -0.21)"
26900.wav,8,question,22,Marathi,English,Indian,"(18.52, 73.85)"
26903.wav,9,bored,34,Chinese,English,Chinese,"(30.45,121.57)"
26904.wav,16,excited,101,Bengali,English,Indian,"(51.58,-0.43)"
26905.wav,1,neutral,130,English,,British,
26906.wav,15,bored,39,English,Igbo,British,"(51.54,0.19)"
26907.wav,40,excited,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
26909.wav,50,neutral,14,Malayalam,English,Indian,"(9.98,76.28)"
26910.wav,19,neutral,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
26911.wav,5,question,56,English,Twi,British,"(51.04, 0.17)"
26912.wav,60,excited,38,Arabic,English,British,"(51.56, -0.11)"
26914.wav,7,bored,120,Romanian,English,Romanian,"(44.33,23.79)"
26915.wav,17,excited,68,Tamil,English,Indian,"(51.34, 1.64)"
26916.wav,2,neutral,49,Chinese,,Chinese,"(39.93,116.44)"
26918.wav,3,question,87,Punjabi,English,Indian,"(51.57,0.07)"
26920.wav,10,excited,69,Hindi,English,Indian,"(28.68,77.34)"
26922.wav,17,bored,75,,,,
26924.wav,80,excited,117,English,,British,"(51.64, -0.13)"
26928.wav,70,neutral,141,Urdu,English,Pakistani,"(24.86, 67.00)"
26929.wav,100,bored,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
26930.wav,30,bored,61,Tamil,English,Indian,"(51.54, 0.05)"
26931.wav,11,bored,8,Chinese,English,Chinese,"(28.71, 115.90)"
26932.wav,6,question,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
26934.wav,1,excited,52,Chinese,English,Chinese,"(51.52,-0.04)"
26935.wav,1000000,neutral,12,Italian,English,Italian,"(43.61, 13.53)"
26937.wav,80,excited,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
26938.wav,7,excited,8,Chinese,English,Chinese,"(28.71, 115.90)"
26940.wav,10,question,101,Bengali,English,Indian,"(51.58,-0.43)"
26941.wav,18,neutral,78,Malayalam,English,Indian,"(51.52, -0.04)"
26942.wav,4,excited,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
26943.wav,3,neutral,28,Chinese,English,Chinese,"(18.27,109.48)"
26944.wav,14,excited,137,Urdu,English,Pakistani,"(24.86,67.00)"
26947.wav,10,bored,131,Polish,English,British,"(50.01, 20.98)"
26948.wav,20,excited,8,Chinese,English,Chinese,"(28.71, 115.90)"
26949.wav,1,question,27,English,,British,"(51.54,-0.90)"
26950.wav,30,excited,97,Marathi,English,Indian,"(18.64, 73.78)"
26951.wav,40,bored,71,English,,British,"(51.56, 0.07)"
26954.wav,6,question,64,Nepalese,English,British,"51.26, -1.08"
26955.wav,1,neutral,142,Thai,English,Thai,"(13.58,100.75)"
26956.wav,60,bored,76,Arabic,English,British,"(51.50, -0.58)"
26958.wav,5,excited,39,English,Igbo,British,"(51.54,0.19)"
26959.wav,15,excited,136,Tamil,English,Indian,"(13.08, 80.27)"
26960.wav,18,bored,21,Chinese,English,Chinese,
26961.wav,9,neutral,152,,,,
26964.wav,8,excited,145,Chinese,English,Chinese,"(51.52,-0.04)"
26965.wav,16,question,6,Telugu,English,Indian,"(17.36, 78.47)"
26966.wav,13,bored,132,English,,British,"(51.38, 2.36)"
26969.wav,1000,excited,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
26971.wav,5,excited,85,English,Arabic,British,"(51.56,-0.25)"
26972.wav,100,question,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
26973.wav,18,neutral,20,English,Yoruba,British,"(51.45, - 0.11)"
26974.wav,1000,question,99,,,,
26976.wav,16,question,117,English,,British,"(51.64, -0.13)"
26979.wav,17,bored,56,English,Twi,British,"(51.04, 0.17)"
26980.wav,3,bored,54,English,Hindi,Indian,"(13.08, 80.27)"
26981.wav,60,excited,14,Malayalam,English,Indian,"(9.98,76.28)"
26982.wav,1000000,bored,133,English,,British,"(51.54, -0.14)"
26983.wav,60,neutral,71,English,,British,"(51.56, 0.07)"
26984.wav,90,neutral,132,English,,British,"(51.38, 2.36)"
26985.wav,20,bored,153,Greek,English,Greek,"(40.63, 22.94)"
26986.wav,50,bored,56,English,Twi,British,"(51.04, 0.17)"
26988.wav,7,excited,153,Greek,English,Greek,"(40.63, 22.94)"
26989.wav,16,question,83,,,,
26992.wav,6,question,91,Tamil,English,Indian,"(51.52,-0.04)"
26993.wav,2,neutral,59,Hindi,English,Indian,"(19.07,72.87)"
26995.wav,40,bored,3,,,,
26997.wav,7,question,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
26998.wav,1000,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
