file,numeral,emotion,speaker,language1,language2,nationality,coordinates
22654.wav,7,neutral,35,Urdu,,Pakistani,"(51.58,-0.34)"
22655.wav,9,excited,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
22656.wav,20,excited,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
22659.wav,3,bored,48,Gujarati,English,Indian,"(19.07, 72.87)"
22660.wav,50,neutral,23,English,German,British,"(51.50,0.13)"
22661.wav,1000000000,excited,1,Chinese,,Chinese,"(51.52,-0.04)"
22662.wav,90,bored,39,English,Igbo,British,"(51.54,0.19)"
22663.wav,1000000,excited,23,English,German,British,"(51.50,0.13)"
22665.wav,1,question,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
22666.wav,6,question,88,English,Arabic,British,"(51.52,-0.22)"
22668.wav,15,excited,34,Chinese,English,Chinese,"(30.45,121.57)"
22670.wav,7,excited,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
22671.wav,4,neutral,63,,,,
22674.wav,40,excited,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
22677.wav,13,excited,23,English,German,British,"(51.50,0.13)"
22678.wav,20,neutral,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
22679.wav,100,excited,23,English,German,British,"(51.50,0.13)"
22681.wav,11,bored,4,Urdu,English,Indian,"(51.52, -0.04)"
22683.wav,70,question,107,Bravanese,English,British,"(51.57, -0.07)"
22690.wav,1,excited,98,Kannada,English,Indian,"(12.93,77.52)"
22692.wav,60,bored,1,Chinese,,Chinese,"(51.52,-0.04)"
22695.wav,40,question,73,Chinese,English,Chinese,"(31.26,121.47)"
22696.wav,30,bored,95,Chinese,English,Chinese,"(39.4, 115.7)"
22697.wav,19,neutral,21,Chinese,English,Chinese,
22698.wav,40,excited,119,English,German,German,"(51.49, -0.12)"
22699.wav,6,question,46,Chinese,,Chinese,"(43.88, 125.35)"
22700.wav,13,bored,117,English,,British,"(51.64, -0.13)"
22701.wav,60,bored,87,Punjabi,English,Indian,"(51.57,0.07)"
22703.wav,10,bored,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
22704.wav,15,excited,86,Twi,English,British,"(51.59,-0.07)"
22705.wav,1000,question,75,,,,
22709.wav,0,question,41,,,,
22712.wav,5,neutral,40,,,,
22713.wav,7,excited,62,English,Yoruba,British,"(51.52, -0.04)"
22714.wav,9,excited,99,,,,
22716.wav,8,bored,3,,,,
22719.wav,1000000000,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
22720.wav,2,bored,63,,,,
22723.wav,15,question,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
22724.wav,17,question,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
22726.wav,40,bored,56,English,Twi,British,"(51.04, 0.17)"
22727.wav,80,question,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
22729.wav,30,question,9,Dutch,English,Dutch,"(52.36, 4.90)"
22731.wav,50,excited,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
22732.wav,1000000000,neutral,37,Hindi,English,Indian,"(51.52,-0.04)"
22734.wav,4,excited,39,English,Igbo,British,"(51.54,0.19)"
22736.wav,1,neutral,86,Twi,English,British,"(51.59,-0.07)"
22737.wav,18,bored,23,English,German,British,"(51.50,0.13)"
22738.wav,12,question,46,Chinese,,Chinese,"(43.88, 125.35)"
22739.wav,1000,neutral,14,Malayalam,English,Indian,"(9.98,76.28)"
22740.wav,14,question,15,English,Tamil,Norwegian,"(51.57, 0.09)"
22741.wav,6,neutral,92,,,,
22743.wav,7,bored,28,Chinese,English,Chinese,"(18.27,109.48)"
22744.wav,20,neutral,68,Tamil,English,Indian,"(51.34, 1.64)"
22745.wav,100,excited,118,,,,
22747.wav,13,neutral,32,Telugu,English,Indian,"(17.56, 78.45)"
22748.wav,6,excited,98,Kannada,English,Indian,"(12.93,77.52)"
22752.wav,7,excited,71,English,,British,"(51.56, 0.07)"
22754.wav,5,excited,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
22758.wav,1000,excited,92,,,,
22760.wav,30,neutral,108,English,,British,"(51.38, -0.10)"
22761.wav,14,bored,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
22762.wav,2,bored,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
22763.wav,90,bored,14,Malayalam,English,Indian,"(9.98,76.28)"
22764.wav,6,bored,66,English,,British,"(51.477,0.190)"
22767.wav,60,excited,10,Chinese,English,Chinese,"(51.52,-0.04)"
22771.wav,70,question,39,English,Igbo,British,"(51.54,0.19)"
22772.wav,9,bored,37,Hindi,English,Indian,"(51.52,-0.04)"
22773.wav,40,question,79,Arabic,English,Egyptian,"(30.02,31.50)"
22774.wav,15,bored,93,Chinese,English,Chinese,"(30.53,104.06)"
22776.wav,16,bored,77,Spanish,English,Mexican,"(20.66, -103.39)"
22777.wav,13,question,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
22778.wav,13,excited,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
22782.wav,4,excited,70,Tamil,English,Indian,"(13.08,80.27)"
22783.wav,30,question,54,English,Hindi,Indian,"(13.08, 80.27)"
22784.wav,90,excited,107,Bravanese,English,British,"(51.57, -0.07)"
22789.wav,16,question,95,Chinese,English,Chinese,"(39.4, 115.7)"
22792.wav,100,excited,90,English,Igbo,Nigerian,"(6.4,3.4)"
22794.wav,1,bored,83,,,,
22795.wav,1000,bored,79,Arabic,English,Egyptian,"(30.02,31.50)"
22796.wav,4,excited,60,Amharic,English,British,"(51.53, -0.06)"
22797.wav,5,excited,15,English,Tamil,Norwegian,"(51.57, 0.09)"
22799.wav,30,neutral,64,Nepalese,English,British,"51.26, -1.08"
22801.wav,80,excited,78,Malayalam,English,Indian,"(51.52, -0.04)"
22803.wav,4,neutral,22,Marathi,English,Indian,"(18.52, 73.85)"
22804.wav,15,question,26,Hindi,English,Indian,"(24.19, 77.03)"
22805.wav,3,neutral,77,Spanish,English,Mexican,"(20.66, -103.39)"
22807.wav,0,question,14,Malayalam,English,Indian,"(9.98,76.28)"
22811.wav,5,neutral,75,,,,
22812.wav,18,excited,18,Spanish,English,Spanish,"(28.15,-15.42)"
22813.wav,70,excited,42,Urdu,English,British,"(51.58, -0.27)"
22814.wav,4,question,66,English,,British,"(51.477,0.190)"
22815.wav,1000000000,question,53,English,,British,"(51.52, -0.09)"
22816.wav,7,question,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
22817.wav,1000000,excited,11,English,Filipino,Filipino,"(14.67, 121.04)"
22819.wav,13,neutral,107,Bravanese,English,British,"(51.57, -0.07)"
22820.wav,11,excited,105,English,Punjabi,British,"(51.48,0.29)"
22822.wav,6,question,80,English,,Hong Kong,"(22.26, 114.16)"
22824.wav,60,neutral,35,Urdu,,Pakistani,"(51.58,-0.34)"
22825.wav,19,bored,21,Chinese,English,Chinese,
22826.wav,90,excited,42,Urdu,English,British,"(51.58, -0.27)"
22827.wav,3,neutral,79,Arabic,English,Egyptian,"(30.02,31.50)"
22829.wav,50,question,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
22832.wav,20,excited,41,,,,
22833.wav,16,excited,2,Hindi,English,Indian,"(26.82, 75.62)"
22835.wav,14,bored,88,English,Arabic,British,"(51.52,-0.22)"
22836.wav,16,bored,88,English,Arabic,British,"(51.52,-0.22)"
22837.wav,1000000,excited,117,English,,British,"(51.64, -0.13)"
22838.wav,11,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
22843.wav,1000000000,question,1,Chinese,,Chinese,"(51.52,-0.04)"
22846.wav,40,bored,55,Persian,English,Iranian,"(51.52,-0.04)"
22847.wav,80,bored,27,English,,British,"(51.54,-0.90)"
22848.wav,20,excited,76,Arabic,English,British,"(51.50, -0.58)"
22849.wav,50,neutral,20,English,Yoruba,British,"(51.45, - 0.11)"
22850.wav,80,question,28,Chinese,English,Chinese,"(18.27,109.48)"
22851.wav,5,excited,102,Yu,English,Chinese,"(32.05, 118.78)"
22855.wav,11,question,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
22858.wav,80,question,60,Amharic,English,British,"(51.53, -0.06)"
22859.wav,12,excited,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
22860.wav,40,question,28,Chinese,English,Chinese,"(18.27,109.48)"
22861.wav,5,excited,5,English,German,British,"(51.50, -0.12)"
22863.wav,50,question,70,Tamil,English,Indian,"(13.08,80.27)"
22868.wav,90,bored,20,English,Yoruba,British,"(51.45, - 0.11)"
22869.wav,1000,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
22871.wav,40,question,63,,,,
22875.wav,4,excited,62,English,Yoruba,British,"(51.52, -0.04)"
22878.wav,1000000000,excited,82,Urdu,English,Indian,"(22.71, 75.85)"
22880.wav,100,excited,3,,,,
22883.wav,60,neutral,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
22884.wav,1000000,neutral,111,English,,British,"(51.40, 0.10)"
22885.wav,15,question,27,English,,British,"(51.54,-0.90)"
22888.wav,10,bored,66,English,,British,"(51.477,0.190)"
22891.wav,2,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
22892.wav,9,bored,35,Urdu,,Pakistani,"(51.58,-0.34)"
22893.wav,1000000000,excited,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
22895.wav,16,neutral,8,Chinese,English,Chinese,"(28.71, 115.90)"
22896.wav,9,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
22897.wav,1000000000,excited,63,,,,
22899.wav,14,excited,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
22900.wav,100,neutral,11,English,Filipino,Filipino,"(14.67, 121.04)"
22901.wav,90,bored,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
22903.wav,17,excited,4,Urdu,English,Indian,"(51.52, -0.04)"
22906.wav,8,excited,46,Chinese,,Chinese,"(43.88, 125.35)"
22907.wav,80,excited,83,,,,
22908.wav,1000000000,neutral,33,English,,British,"(51.50, -0.10)"
22909.wav,14,excited,93,Chinese,English,Chinese,"(30.53,104.06)"
22911.wav,60,excited,48,Gujarati,English,Indian,"(19.07, 72.87)"
22915.wav,2,bored,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
22916.wav,1000000,question,20,English,Yoruba,British,"(51.45, - 0.11)"
22918.wav,100,excited,83,,,,
22921.wav,11,neutral,49,Chinese,,Chinese,"(39.93,116.44)"
22922.wav,50,neutral,9,Dutch,English,Dutch,"(52.36, 4.90)"
22923.wav,100,neutral,4,Urdu,English,Indian,"(51.52, -0.04)"
22924.wav,90,question,110,Hindi,,Indian,"(23.02, 72.57)"
22925.wav,8,question,67,English,,British,"(50.72, -3.54)"
22926.wav,6,neutral,2,Hindi,English,Indian,"(26.82, 75.62)"
22928.wav,12,excited,12,Italian,English,Italian,"(43.61, 13.53)"
22931.wav,6,neutral,11,English,Filipino,Filipino,"(14.67, 121.04)"
22932.wav,70,question,70,Tamil,English,Indian,"(13.08,80.27)"
22933.wav,60,neutral,49,Chinese,,Chinese,"(39.93,116.44)"
22935.wav,1000000,bored,65,Hindi,English,Indian,"(51.54, 0.00)"
22937.wav,2,neutral,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
22938.wav,1000,excited,79,Arabic,English,Egyptian,"(30.02,31.50)"
22940.wav,0,excited,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
22941.wav,14,neutral,105,English,Punjabi,British,"(51.48,0.29)"
22944.wav,70,neutral,68,Tamil,English,Indian,"(51.34, 1.64)"
22945.wav,4,bored,117,English,,British,"(51.64, -0.13)"
22946.wav,10,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
22947.wav,1000000,question,86,Twi,English,British,"(51.59,-0.07)"
22951.wav,7,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
22952.wav,1000000000,bored,57,English,Bengali,British,"(51.53,0.04)"
22953.wav,19,question,34,Chinese,English,Chinese,"(30.45,121.57)"
22954.wav,14,neutral,47,Greek,English,Greek,"(40.63, 22.93)"
22957.wav,2,excited,9,Dutch,English,Dutch,"(52.36, 4.90)"
22958.wav,7,bored,72,English,,British,"(51.255, -0.31)"
22961.wav,18,question,108,English,,British,"(51.38, -0.10)"
22962.wav,7,question,34,Chinese,English,Chinese,"(30.45,121.57)"
22963.wav,17,bored,56,English,Twi,British,"(51.04, 0.17)"
22964.wav,70,bored,90,English,Igbo,Nigerian,"(6.4,3.4)"
22965.wav,40,excited,79,Arabic,English,Egyptian,"(30.02,31.50)"
22966.wav,30,excited,118,,,,
22967.wav,3,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
22969.wav,11,excited,91,Tamil,English,Indian,"(51.52,-0.04)"
22970.wav,5,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
22971.wav,13,bored,56,English,Twi,British,"(51.04, 0.17)"
22974.wav,13,bored,32,Telugu,English,Indian,"(17.56, 78.45)"
22975.wav,14,excited,73,Chinese,English,Chinese,"(31.26,121.47)"
22976.wav,70,excited,102,Yu,English,Chinese,"(32.05, 118.78)"
22977.wav,0,question,11,English,Filipino,Filipino,"(14.67, 121.04)"
22982.wav,1000000000,neutral,72,English,,British,"(51.255, -0.31)"
22984.wav,30,question,108,English,,British,"(51.38, -0.10)"
22987.wav,11,bored,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
22988.wav,9,excited,83,,,,
22990.wav,40,excited,73,Chinese,English,Chinese,"(31.26,121.47)"
22992.wav,3,question,33,English,,British,"(51.50, -0.10)"
22994.wav,100,excited,39,English,Igbo,British,"(51.54,0.19)"
22996.wav,60,excited,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
22998.wav,1000000,question,70,Tamil,English,Indian,"(13.08,80.27)"
23003.wav,9,neutral,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
23005.wav,1,question,101,Bengali,English,Indian,"(51.58,-0.43)"
23009.wav,9,excited,24,Chinese,English,Chinese,"(23.13, 113,26)"
23011.wav,5,bored,64,Nepalese,English,British,"51.26, -1.08"
23014.wav,1000000,neutral,21,Chinese,English,Chinese,
23016.wav,13,neutral,73,Chinese,English,Chinese,"(31.26,121.47)"
23020.wav,18,excited,0,German,,German,"(52.52, 13.40)"
23023.wav,1000,question,11,English,Filipino,Filipino,"(14.67, 121.04)"
23026.wav,5,question,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
23029.wav,14,excited,18,Spanish,English,Spanish,"(28.15,-15.42)"
23031.wav,90,question,40,,,,
23032.wav,9,bored,28,Chinese,English,Chinese,"(18.27,109.48)"
23033.wav,13,question,78,Malayalam,English,Indian,"(51.52, -0.04)"
23034.wav,12,question,71,English,,British,"(51.56, 0.07)"
23035.wav,90,excited,114,Sindhi,English,Irish,"(24.86,67.00)"
23036.wav,10,question,42,Urdu,English,British,"(51.58, -0.27)"
23040.wav,11,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
23042.wav,3,question,64,Nepalese,English,British,"51.26, -1.08"
23043.wav,70,excited,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
23049.wav,80,neutral,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
23051.wav,30,excited,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
23052.wav,70,question,37,Hindi,English,Indian,"(51.52,-0.04)"
23054.wav,7,bored,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
23057.wav,14,excited,78,Malayalam,English,Indian,"(51.52, -0.04)"
23059.wav,4,excited,85,English,Arabic,British,"(51.56,-0.25)"
23062.wav,12,neutral,28,Chinese,English,Chinese,"(18.27,109.48)"
23065.wav,1000,question,72,English,,British,"(51.255, -0.31)"
23066.wav,2,bored,81,Tamil,English,Indian,"(12.98,80.21)"
23067.wav,50,excited,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
23070.wav,3,bored,94,Russian,,Kazakhstan,"(49.8,73.1)"
23071.wav,10,bored,112,Hindi,English,Indian,"(30.74,76.76)"
23072.wav,17,question,95,Chinese,English,Chinese,"(39.4, 115.7)"
23073.wav,60,bored,59,Hindi,English,Indian,"(19.07,72.87)"
23075.wav,100,neutral,56,English,Twi,British,"(51.04, 0.17)"
23076.wav,13,excited,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
23080.wav,60,neutral,78,Malayalam,English,Indian,"(51.52, -0.04)"
23085.wav,20,question,109,English,Hindi,Indian,"(28.62,77.20)"
23087.wav,20,question,55,Persian,English,Iranian,"(51.52,-0.04)"
23089.wav,70,excited,94,Russian,,Kazakhstan,"(49.8,73.1)"
23090.wav,1000000,bored,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
23091.wav,60,excited,20,English,Yoruba,British,"(51.45, - 0.11)"
23094.wav,15,neutral,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
23096.wav,14,excited,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
23100.wav,16,question,23,English,German,British,"(51.50,0.13)"
23109.wav,20,bored,109,English,Hindi,Indian,"(28.62,77.20)"
23110.wav,7,question,1,Chinese,,Chinese,"(51.52,-0.04)"
23112.wav,40,question,78,Malayalam,English,Indian,"(51.52, -0.04)"
23114.wav,12,neutral,73,Chinese,English,Chinese,"(31.26,121.47)"
23115.wav,0,question,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
23116.wav,1,neutral,8,Chinese,English,Chinese,"(28.71, 115.90)"
23118.wav,16,neutral,91,Tamil,English,Indian,"(51.52,-0.04)"
23120.wav,50,question,22,Marathi,English,Indian,"(18.52, 73.85)"
23125.wav,50,question,33,English,,British,"(51.50, -0.10)"
23126.wav,80,neutral,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
23129.wav,13,bored,118,,,,
23130.wav,1000000,bored,97,Marathi,English,Indian,"(18.64, 73.78)"
23131.wav,9,bored,30,English,Malayalam,Indian,"(25.19, 55.29)"
23132.wav,1000000000,excited,9,Dutch,English,Dutch,"(52.36, 4.90)"
23134.wav,8,excited,62,English,Yoruba,British,"(51.52, -0.04)"
23136.wav,4,neutral,39,English,Igbo,British,"(51.54,0.19)"
23139.wav,5,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
23140.wav,90,question,15,English,Tamil,Norwegian,"(51.57, 0.09)"
23142.wav,6,neutral,52,Chinese,English,Chinese,"(51.52,-0.04)"
23144.wav,10,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
23147.wav,6,excited,117,English,,British,"(51.64, -0.13)"
23148.wav,14,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
23151.wav,15,bored,20,English,Yoruba,British,"(51.45, - 0.11)"
23154.wav,0,bored,119,English,German,German,"(51.49, -0.12)"
23156.wav,100,excited,53,English,,British,"(51.52, -0.09)"
23157.wav,5,bored,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
23158.wav,4,neutral,24,Chinese,English,Chinese,"(23.13, 113,26)"
23162.wav,9,neutral,38,Arabic,English,British,"(51.56, -0.11)"
23164.wav,1,neutral,66,English,,British,"(51.477,0.190)"
23165.wav,90,neutral,78,Malayalam,English,Indian,"(51.52, -0.04)"
23168.wav,3,question,69,Hindi,English,Indian,"(28.68,77.34)"
23171.wav,30,excited,40,,,,
23176.wav,11,question,3,,,,
23178.wav,70,question,63,,,,
23180.wav,8,question,117,English,,British,"(51.64, -0.13)"
23181.wav,9,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
23186.wav,10,question,88,English,Arabic,British,"(51.52,-0.22)"
23187.wav,14,excited,56,English,Twi,British,"(51.04, 0.17)"
23188.wav,90,excited,10,Chinese,English,Chinese,"(51.52,-0.04)"
23191.wav,80,excited,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
23192.wav,14,question,68,Tamil,English,Indian,"(51.34, 1.64)"
23193.wav,3,question,60,Amharic,English,British,"(51.53, -0.06)"
23194.wav,40,bored,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
23195.wav,8,neutral,62,English,Yoruba,British,"(51.52, -0.04)"
23196.wav,19,question,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
23197.wav,20,bored,35,Urdu,,Pakistani,"(51.58,-0.34)"
23198.wav,30,excited,45,English,Hindi,Indian,"(25.20, 55.27)"
23199.wav,6,excited,32,Telugu,English,Indian,"(17.56, 78.45)"
23200.wav,8,neutral,106,Tamil,English,Indian,"(51.52,-0.04)"
23202.wav,10,neutral,114,Sindhi,English,Irish,"(24.86,67.00)"
23203.wav,90,bored,85,English,Arabic,British,"(51.56,-0.25)"
23204.wav,1,bored,70,Tamil,English,Indian,"(13.08,80.27)"
23205.wav,60,question,20,English,Yoruba,British,"(51.45, - 0.11)"
23208.wav,6,excited,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
23209.wav,3,question,82,Urdu,English,Indian,"(22.71, 75.85)"
23212.wav,100,excited,29,Hindi,English,Indian,"(25.61,85.07)"
23213.wav,1,question,99,,,,
23214.wav,1,excited,83,,,,
23216.wav,1000000,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
23217.wav,18,excited,94,Russian,,Kazakhstan,"(49.8,73.1)"
23218.wav,30,bored,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
23220.wav,0,neutral,30,English,Malayalam,Indian,"(25.19, 55.29)"
23226.wav,80,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
23227.wav,16,bored,49,Chinese,,Chinese,"(39.93,116.44)"
23231.wav,1000,question,10,Chinese,English,Chinese,"(51.52,-0.04)"
23232.wav,9,bored,24,Chinese,English,Chinese,"(23.13, 113,26)"
23234.wav,17,excited,15,English,Tamil,Norwegian,"(51.57, 0.09)"
23236.wav,5,excited,68,Tamil,English,Indian,"(51.34, 1.64)"
23240.wav,19,question,73,Chinese,English,Chinese,"(31.26,121.47)"
23241.wav,14,neutral,40,,,,
23243.wav,19,excited,56,English,Twi,British,"(51.04, 0.17)"
23244.wav,14,neutral,54,English,Hindi,Indian,"(13.08, 80.27)"
23249.wav,10,bored,63,,,,
23250.wav,2,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
23253.wav,4,neutral,108,English,,British,"(51.38, -0.10)"
23259.wav,15,question,68,Tamil,English,Indian,"(51.34, 1.64)"
23261.wav,13,excited,98,Kannada,English,Indian,"(12.93,77.52)"
23263.wav,6,bored,22,Marathi,English,Indian,"(18.52, 73.85)"
23264.wav,4,excited,107,Bravanese,English,British,"(51.57, -0.07)"
23265.wav,18,question,31,English,French,British,"(52.21, 0.12)"
23268.wav,40,neutral,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
23270.wav,40,question,67,English,,British,"(50.72, -3.54)"
23271.wav,1000,neutral,99,,,,
23273.wav,15,bored,86,Twi,English,British,"(51.59,-0.07)"
23278.wav,17,neutral,4,Urdu,English,Indian,"(51.52, -0.04)"
23282.wav,10,bored,38,Arabic,English,British,"(51.56, -0.11)"
23283.wav,1,bored,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
23284.wav,2,excited,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
23285.wav,15,neutral,38,Arabic,English,British,"(51.56, -0.11)"
23287.wav,90,neutral,93,Chinese,English,Chinese,"(30.53,104.06)"
23289.wav,50,neutral,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
23294.wav,90,excited,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
23295.wav,3,bored,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
23297.wav,20,excited,19,,,,
23302.wav,6,question,50,Tamil,English,Indian,"(51.52,-0.04)"
23307.wav,1000,bored,82,Urdu,English,Indian,"(22.71, 75.85)"
23308.wav,1,excited,81,Tamil,English,Indian,"(12.98,80.21)"
23310.wav,5,question,10,Chinese,English,Chinese,"(51.52,-0.04)"
23311.wav,14,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
23312.wav,12,excited,3,,,,
23313.wav,1,bored,98,Kannada,English,Indian,"(12.93,77.52)"
23314.wav,80,excited,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
23315.wav,9,bored,120,Romanian,English,Romanian,"(44.33,23.79)"
23317.wav,3,excited,94,Russian,,Kazakhstan,"(49.8,73.1)"
23322.wav,0,bored,32,Telugu,English,Indian,"(17.56, 78.45)"
23324.wav,9,question,39,English,Igbo,British,"(51.54,0.19)"
23325.wav,16,bored,78,Malayalam,English,Indian,"(51.52, -0.04)"
23326.wav,1000000,question,45,English,Hindi,Indian,"(25.20, 55.27)"
23328.wav,40,question,63,,,,
23329.wav,30,neutral,35,Urdu,,Pakistani,"(51.58,-0.34)"
23331.wav,6,question,68,Tamil,English,Indian,"(51.34, 1.64)"
23334.wav,100,excited,82,Urdu,English,Indian,"(22.71, 75.85)"
23335.wav,14,question,110,Hindi,,Indian,"(23.02, 72.57)"
23337.wav,9,bored,3,,,,
23338.wav,0,neutral,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
